Playlist Title,Video Title,Date Added,Duration,Views,Likes,Dislikes,Video Key
ISL Dictionary - Academic terms,scent,2021-02-13T11:22:25Z,PT25S,3,0,0,oiTxm3gTwvw
ISL Dictionary - Academic terms,school,2021-02-13T11:22:43Z,PT24S,2,1,0,cjHdZaOixKc
ISL Dictionary - Academic terms,science,2021-02-13T11:23:02Z,PT29S,1,0,0,Mvq6RwimrlI
ISL Dictionary - Academic terms,scold,2021-02-13T11:23:24Z,PT27S,4,0,0,twuV6UXoYEE
ISL Dictionary - Academic terms,scooter,2021-02-13T11:23:42Z,PT34S,1,0,0,S7cdrrq14dk
ISL Dictionary - Academic terms,scrach,2021-02-13T11:24:02Z,PT27S,1,0,0,SS7jT_lZbL8
ISL Dictionary - Academic terms,scratch,2021-02-13T11:24:28Z,PT25S,1,0,0,LWkrQTIytt0
ISL Dictionary - Academic terms,scream,2021-02-13T11:24:51Z,PT14S,0,0,0,Tx1ay7K-REw
ISL Dictionary - Academic terms,scrutinize,2021-02-13T11:25:08Z,PT11S,2,0,0,8r5oA78fQaM
ISL Dictionary - Academic terms,sea,2021-02-13T11:26:13Z,PT19S,1,0,0,w7MK1mSKNu4
ISL Dictionary - Academic terms,search,2021-02-13T11:26:32Z,PT21S,1,0,0,oGE_0zYF57c
ISL Dictionary - Academic terms,season,2021-02-13T11:26:51Z,PT5S,4,0,0,TSaXo0w5Z4w
ISL Dictionary - Academic terms,second,2021-02-13T11:27:08Z,PT48S,7,0,0,Jy7wU6IMHqo
ISL Dictionary - Academic terms,secretary,2021-02-13T11:27:28Z,PT46S,4,0,0,HSlrh8OLIC0
ISL Dictionary - Academic terms,section,2021-02-13T11:27:47Z,PT20S,6,1,0,-d9U3fFlIZg
ISL Dictionary - Academic terms,security guard,2021-02-13T11:28:06Z,PT44S,1,0,0,AaKG3zVIkx4
ISL Dictionary - Academic terms,see,2021-02-13T11:28:22Z,PT17S,1,0,0,E-bh-FgW6kk
ISL Dictionary - Academic terms,segregate,2021-02-13T11:28:43Z,PT17S,1,0,0,_2Ds-K2UJ68
ISL Dictionary - Academic terms,select,2021-02-13T11:29:01Z,PT10S,1,0,0,WBCikTlD8xM
ISL Dictionary - Academic terms,sell,2021-02-13T11:29:20Z,PT45S,2,0,0,_be3_yA21Zo
ISL Dictionary - Academic terms,send,2021-02-13T11:29:40Z,PT19S,1,0,0,mqQDksdxot4
ISL Dictionary - Academic terms,sentence,2021-02-13T11:30:00Z,PT15S,1,0,0,Qtqki62bTGc
ISL Dictionary - Academic terms,service,2021-02-13T11:31:05Z,PT9S,3,0,0,icU--bYFfyE
ISL Dictionary - Academic terms,set,2021-02-13T11:31:22Z,PT41S,1,0,0,YR8OkKgbbJI
ISL Dictionary - Academic terms,seven,2021-02-13T11:31:43Z,PT24S,1,0,0,KMHtqzlJyQY
ISL Dictionary - Academic terms,seventeen,2021-02-13T11:32:36Z,PT19S,2,0,0,qsD0JgjkGUg
ISL Dictionary - Academic terms,seventy,2021-02-13T11:32:58Z,PT30S,1,0,0,MyuF7rMAgZI
ISL Dictionary - Academic terms,sever,2021-02-13T11:34:32Z,PT9S,13,2,0,h7ua1HzYjX8
ISL Dictionary - Academic terms,sex,2021-02-13T11:34:52Z,PT22S,4,0,0,p_XfUFDjTy8
ISL Dictionary - Academic terms,shallow,2021-02-13T11:35:17Z,PT32S,8,2,0,Oy_x-gcvfMU
ISL Dictionary - Academic terms,shape,2021-02-13T11:35:32Z,PT52S,4,0,0,44-NJlbe6pQ
ISL Dictionary - Academic terms,share(finance),2021-02-13T11:35:52Z,PT8S,2,0,0,2pPwmPdpwrc
ISL Dictionary - Academic terms,she,2021-02-13T11:36:22Z,PT34S,9,3,0,pdhpiglQ7E8
ISL Dictionary - Academic terms,shield,2021-02-13T11:36:46Z,PT17S,8,0,0,g787Ji7v8ls
ISL Dictionary - Academic terms,shillong,2021-02-13T11:37:04Z,PT7S,2,0,0,NpQuqj330VE
ISL Dictionary - Academic terms,shock,2021-02-13T11:37:19Z,PT18S,6,0,0,w6iQHcVAY7Q
ISL Dictionary - Academic terms,shocked,2021-02-13T11:37:36Z,PT13S,1,0,0,BDyWWY6VL8E
ISL Dictionary - Academic terms,shoes,2021-02-13T11:37:51Z,PT51S,2,0,0,he_bK6p2AK0
ISL Dictionary - Academic terms,shoot,2021-02-13T11:38:07Z,PT41S,2,0,0,dNVXJBTnFLE
ISL Dictionary - Academic terms,shooting,2021-02-13T11:38:23Z,PT4S,11,0,0,AG4BaZPHir0
ISL Dictionary - Academic terms,shop,2021-02-13T11:38:41Z,PT8S,3,0,0,T0ZWH1t7GMs
ISL Dictionary - Academic terms,short,2021-02-13T11:38:56Z,PT30S,1,0,0,b--4rRoooHY
ISL Dictionary - Academic terms,should,2021-02-13T11:39:12Z,PT5S,1,0,0,typC0z-twg8
ISL Dictionary - Academic terms,shoulder,2021-02-13T11:39:27Z,PT6S,1,0,0,V_cK_Dnme5Y
ISL Dictionary - Academic terms,show,2021-02-13T11:39:44Z,PT1M2S,2,0,0,P6JQaNSvurg
ISL Dictionary - Academic terms,sick,2021-02-13T11:40:00Z,PT23S,3,0,0,Axo8LGRPHu8
ISL Dictionary - Academic terms,side,2021-02-13T11:40:15Z,PT22S,1,0,0,3Pcck3AvA0Q
ISL Dictionary - Academic terms,significant,2021-02-13T11:40:30Z,PT21S,1,0,0,LvVbKMDy4Oc
ISL Dictionary - Academic terms,silver,2021-02-13T11:40:47Z,PT1M1S,1,0,0,qdDazJU3oFo
ISL Dictionary - Academic terms,similar,2021-02-13T11:41:36Z,PT17S,8,0,0,uG1uS_TfB-M
ISL Dictionary - Academic terms,since,2021-02-13T11:41:54Z,PT21S,1,0,0,cUukRICwHM8
ISL Dictionary - Academic terms,sing,2021-02-13T11:42:10Z,PT27S,2,0,0,koOzQSkweDs
ISL Dictionary - Academic terms,sister,2021-02-13T11:42:28Z,PT13S,6,0,0,vfujmgR4G2Q
ISL Dictionary - Academic terms,sit,2021-02-13T11:42:48Z,PT1M29S,4,0,0,J-ywKyHMJdI
ISL Dictionary - Academic terms,situation,2021-02-13T11:43:06Z,PT13S,4,0,0,wi5-OOj3e8I
ISL Dictionary - Academic terms,six,2021-02-13T11:43:24Z,PT13S,1,0,0,xRGsLLUyKmI
ISL Dictionary - Academic terms,sixteen,2021-02-13T11:43:53Z,PT11S,4,0,0,GyMC4vwu_R4
ISL Dictionary - Academic terms,sixty,2021-02-13T11:44:11Z,PT11S,6,0,0,8sD8PZJ4PhM
ISL Dictionary - Academic terms,size,2021-02-13T11:44:28Z,PT12S,2,0,0,4Lm6LStjjwg
ISL Dictionary - Academic terms,skirt,2021-02-13T11:44:45Z,PT52S,3,0,0,TKSUH3tC6F8
ISL Dictionary - Academic terms,slap,2021-02-13T11:45:02Z,PT32S,1,0,0,KQi6IrKMs4s
ISL Dictionary - Academic terms,sleep,2021-02-13T11:45:19Z,PT29S,1,0,0,Ini4qrfzxX8
ISL Dictionary - Academic terms,small,2021-02-13T11:45:39Z,PT45S,2,0,0,jElVB_IEzNI
ISL Dictionary - Academic terms,smart,2021-02-13T11:45:54Z,PT16S,2,0,0,tQQ6_8YNB_U
ISL Dictionary - Academic terms,smoke,2021-02-13T11:46:24Z,PT31S,3,0,0,A_9bWgYVy0g
ISL Dictionary - Academic terms,snake,2021-02-13T11:46:39Z,PT29S,2,0,0,4JXoVzFt3VY
ISL Dictionary - Academic terms,snip,2021-02-13T11:47:36Z,PT17S,5,0,0,WK-ULGJ626I
ISL Dictionary - Academic terms,sob,2021-02-13T11:48:08Z,PT53S,3,0,0,6CW16WpDmIU
ISL Dictionary - Academic terms,social,2021-02-13T11:48:30Z,PT23S,2,0,0,3pJzqpTYn74
ISL Dictionary - Academic terms,society,2021-02-13T11:48:51Z,PT9S,2,0,0,DEAShp9nxl4
ISL Dictionary - Academic terms,socks,2021-02-13T11:49:14Z,PT10S,2,0,0,lE6GbFRu5II
ISL Dictionary - Academic terms,solid,2021-02-13T11:49:47Z,PT15S,3,0,0,awmglYgq8Z8
ISL Dictionary - Academic terms,solve,2021-02-13T11:50:42Z,PT5S,2,2,0,TBASsG_IE9Y
ISL Dictionary - Academic terms,some,2021-02-13T11:50:58Z,PT12S,1,1,0,Yf7vgFz0nhY
ISL Dictionary - Academic terms,sometimes,2021-02-13T11:51:14Z,PT24S,4,1,0,Pc3D52pGzJg
ISL Dictionary - Academic terms,son,2021-02-13T11:51:32Z,PT45S,1,0,0,4ZfGZxj-UZ8
ISL Dictionary - Academic terms,soon,2021-02-13T11:51:54Z,PT18S,4,0,0,ax-JQUNK4yc
ISL Dictionary - Academic terms,sorry,2021-02-13T11:52:14Z,PT24S,1,0,0,hB6dqjcAzJ4
ISL Dictionary - Academic terms,south,2021-02-13T11:52:33Z,PT28S,8,0,0,u_vFvyj0gX0
ISL Dictionary - Academic terms,sparrow,2021-02-13T11:52:59Z,PT34S,7,1,0,F-BsTeMLr-M
ISL Dictionary - Academic terms,speak,2021-02-13T11:53:16Z,PT31S,1,1,0,rfdFBTQqtfw
ISL Dictionary - Academic terms,special,2021-02-13T11:53:32Z,PT38S,7,0,0,gIkh0S_FlFc
ISL Dictionary - Academic terms,specialist,2021-02-13T11:53:47Z,PT24S,2,1,0,bWDgfJgWXU8
ISL Dictionary - Academic terms,speech,2021-02-13T11:54:04Z,PT32S,2,0,0,DyACjV-NOgs
ISL Dictionary - Academic terms,split,2021-02-13T11:54:20Z,PT19S,1,0,0,UTOxwEJM_ts
ISL Dictionary - Academic terms,spur,2021-02-13T11:57:22Z,PT18S,6,0,0,35sKRjnwXOo
ISL Dictionary - Academic terms,staff,2021-02-13T11:57:40Z,PT1M12S,1,1,0,xnfhz-hu3H4
ISL Dictionary - Academic terms,stand,2021-02-13T11:58:06Z,PT56S,3,0,0,JG8rC3nGHFM
ISL Dictionary - Academic terms,standard,2021-02-13T11:58:26Z,PT35S,7,1,0,nSfyib18O8U
ISL Dictionary - Academic terms,star,2021-02-13T11:58:43Z,PT42S,13,1,0,3v9LxsRVikU
ISL Dictionary - Academic terms,stare,2021-02-13T11:59:07Z,PT25S,5,0,0,KyNVhOXQ_eg
ISL Dictionary - Academic terms,start,2021-02-13T11:59:28Z,PT23S,2,0,0,uJPzYy2Alk0
ISL Dictionary - Academic terms,statistics,2021-02-13T11:59:45Z,PT16S,2,0,0,O1uSPWW9Q_E
ISL Dictionary - Academic terms,stay,2021-02-13T12:00:03Z,PT4S,3,0,0,rZGmRayloA8
ISL Dictionary - Academic terms,still,2021-02-13T12:00:32Z,PT17S,2,1,0,_mPin8QnvZc
ISL Dictionary - Academic terms,stop,2021-02-13T12:00:49Z,PT7S,1,1,0,CWLzmSnBC7Y
ISL Dictionary - Academic terms,store,2021-02-13T12:01:07Z,PT7S,4,0,0,ZWor1sb2IE8
ISL Dictionary - Academic terms,strain,2021-02-13T12:01:23Z,PT24S,4,0,0,Cr7cGk7jV30
ISL Dictionary - Academic terms,strict,2021-02-13T12:01:41Z,PT11S,2,0,0,RGOziXbz_Tc
ISL Dictionary - Academic terms,strong,2021-02-13T12:02:00Z,PT11S,4,0,0,pXxbeT_B8nY
ISL Dictionary - Academic terms,stupid,2021-02-13T12:02:16Z,PT10S,16,1,0,DBU898pxY_Q
ISL Dictionary - Academic terms,style,2021-02-13T12:02:33Z,PT27S,1,1,0,p1jN66pEvdU
ISL Dictionary - Academic terms,subdivision,2021-02-13T12:02:51Z,PT27S,1,1,0,bBUwNSN-Ocg
ISL Dictionary - Academic terms,subject,2021-02-13T12:03:10Z,PT2M16S,3,1,0,3UdlS6OrvZQ
ISL Dictionary - Academic terms,subjugate,2021-02-13T12:03:27Z,PT13S,5,0,0,EKmSN8AIhH4
ISL Dictionary - Academic terms,success,2021-02-13T12:03:45Z,PT59S,2,0,0,oroIffVq6eM
ISL Dictionary - Academic terms,sudden,2021-02-13T12:04:00Z,PT23S,1,0,0,sFrTkxbxtRo
ISL Dictionary - Academic terms,suggest,2021-02-13T12:06:10Z,PT8S,1,0,0,Mw2XXZYJSfI
ISL Dictionary - Academic terms,sum up,2021-02-13T12:06:25Z,PT35S,14,0,0,211G6_VKTR0
ISL Dictionary - Academic terms,summer,2021-02-13T12:06:41Z,PT43S,6,0,0,ofm9FwbFB4U
ISL Dictionary - Academic terms,sun,2021-02-15T04:42:40Z,PT27S,2,1,0,WPgGH-OJpYQ
ISL Dictionary - Academic terms,sunday,2021-02-15T05:10:31Z,PT49S,2,0,0,mBuZw-j4qRI
ISL Dictionary - Academic terms,supervise,2021-02-15T06:42:33Z,PT8S,3,0,0,oCZWyPph3J8
ISL Dictionary - Academic terms,support,2021-02-15T06:42:51Z,PT50S,3,0,0,YToufOPCYOU
ISL Dictionary - Academic terms,suppress,2021-02-15T06:43:14Z,PT19S,1,1,0,GxxYfQptEwk
ISL Dictionary - Academic terms,supress,2021-02-15T06:43:39Z,PT25S,4,0,0,UwWf2yA2Bs8
ISL Dictionary - Academic terms,suprised,2021-02-15T06:43:59Z,PT52S,2,1,0,V8IsxabM7V4
ISL Dictionary - Academic terms,surname,2021-02-15T06:44:19Z,PT12S,1,1,0,TeegJIe5zTs
ISL Dictionary - Academic terms,surprised,2021-02-15T06:44:39Z,PT8S,4,0,0,OTc5lCEnv1Y
ISL Dictionary - Academic terms,suzuki car,2021-02-15T06:44:57Z,PT31S,1,0,0,0TZ0IRNCrts
ISL Dictionary - Academic terms,swap,2021-02-15T06:45:15Z,PT35S,4,0,0,2F_sB-_kynE
ISL Dictionary - Academic terms,swift,2021-02-15T06:45:34Z,PT30S,2,1,0,cmcNrOlLEqA
ISL Dictionary - Academic terms,syntax,2021-02-15T06:45:53Z,PT24S,1,1,0,FBxf5ruvl-8
ISL Dictionary - Academic terms,system,2021-02-15T06:46:08Z,PT20S,4,2,0,3U6uRZzcaEE
ISL Dictionary - Academic terms,t,2021-02-15T06:46:25Z,PT45S,3,1,0,kPZWoItOfo4
ISL Dictionary - Academic terms,table,2021-02-15T06:46:43Z,PT18S,1,1,0,0PLRFJyDTRo
ISL Dictionary - Academic terms,table tennis,2021-02-15T06:47:03Z,PT45S,3,2,0,ks_hcrFJKkM
ISL Dictionary - Academic terms,tablet,2021-02-15T06:47:23Z,PT17S,1,1,0,7DlctxKtxIU
ISL Dictionary - Academic terms,taiwan,2021-02-16T04:22:45Z,PT27S,2,1,0,1pQDSS8d7bk
ISL Dictionary - Academic terms,take,2021-02-16T04:25:56Z,PT35S,3,1,0,UmMSQYdynqc
ISL Dictionary - Academic terms,talk,2021-02-16T04:26:27Z,PT24S,1,1,0,JYMQHs4qAeM
ISL Dictionary - Academic terms,tall,2021-02-16T04:27:24Z,PT36S,17,3,0,DSledd6xLDA
ISL Dictionary - Academic terms,tally,2021-02-16T04:28:20Z,PT37S,2,1,0,7PIQV27L7xI
ISL Dictionary - Academic terms,tamil,2021-02-16T04:28:50Z,PT32S,3,1,0,BUt9elJDnCk
ISL Dictionary - Academic terms,tanzania,2021-02-16T04:29:24Z,PT35S,1,1,0,0H4M_2NCgWg
ISL Dictionary - Academic terms,tap,2021-02-16T04:29:51Z,PT39S,4,1,0,3lg0nP-3l3c
ISL Dictionary - Academic terms,tape,2021-02-16T04:30:13Z,PT29S,41,5,0,6qbwBeDG3xk
ISL Dictionary - Academic terms,taste,2021-02-16T04:30:34Z,PT29S,2,1,0,g29A4RhN9YM
ISL Dictionary - Academic terms,tata car,2021-02-16T04:31:02Z,PT17S,5,1,0,B5SXSx4zmn8
ISL Dictionary - Academic terms,tata mobile,2021-02-16T04:32:15Z,PT29S,1,1,0,zPW78EVbbu4
ISL Dictionary - Academic terms,tattoo,2021-02-16T04:32:46Z,PT32S,2,1,0,04u6vRtbDGU
ISL Dictionary - Academic terms,taxi,2021-02-16T04:37:12Z,PT40S,2,1,0,UuR9z5IxIv4
ISL Dictionary - Academic terms,tea,2021-02-16T04:37:52Z,PT7S,1,1,0,szFntAQ7Drw
ISL Dictionary - Academic terms,teach,2021-02-16T05:24:14Z,PT24S,3,1,0,pJszxAHO5IQ
ISL Dictionary - Academic terms,teacher,2021-02-16T05:24:32Z,PT46S,102,4,0,LntkL92P4uk
ISL Dictionary - Academic terms,team,2021-02-16T05:24:52Z,PT20S,63,2,0,E8CHFMvKnm4
ISL Dictionary - Academic terms,tease,2021-02-16T05:25:10Z,PT37S,15,1,0,eFHJAQZeM5s
ISL Dictionary - Academic terms,technician,2021-02-16T05:25:28Z,PT27S,1,1,0,hwyvhTfKYZ0
ISL Dictionary - Academic terms,technology,2021-02-16T05:25:45Z,PT32S,2,1,0,vXaatXAtZBA
ISL Dictionary - Academic terms,teeth,2021-02-16T05:26:01Z,PT5S,2,1,0,-FhRhSfKEjE
ISL Dictionary - Academic terms,telangana,2021-02-16T05:26:18Z,PT13S,1,1,0,Tonwq6mx5pk
ISL Dictionary - Academic terms,television,2021-02-16T05:26:33Z,PT31S,3,1,0,NM8U4Zgsatw
ISL Dictionary - Academic terms,telugu,2021-02-16T05:26:50Z,PT48S,1,1,0,YVXThOFRmCw
ISL Dictionary - Academic terms,temple,2021-02-16T05:27:06Z,PT28S,1,1,0,NJ2k7W7Mdzg
ISL Dictionary - Academic terms,temporary,2021-02-16T05:27:22Z,PT33S,1,1,0,G9nT18CDSh0
ISL Dictionary - Academic terms,tension,2021-02-16T05:27:38Z,PT23S,2,1,0,Uq3-IRtbDlo
ISL Dictionary - Academic terms,thank you,2021-02-16T05:27:54Z,PT41S,2,1,0,mvR_H6LlaAA
ISL Dictionary - Academic terms,that,2021-02-16T05:28:09Z,PT19S,3,1,0,SXTMYgzocOo
ISL Dictionary - Academic terms,theatre,2021-02-16T05:31:01Z,PT30S,1,1,0,HU4ZlCQRB6A
ISL Dictionary - Academic terms,their,2021-02-16T05:31:18Z,PT37S,5,1,0,WXT6mMbxAGU
ISL Dictionary - Academic terms,theirs,2021-02-16T05:31:35Z,PT38S,1,1,0,Y5wwMyDj2Kc
ISL Dictionary - Academic terms,theme,2021-02-16T05:32:31Z,PT36S,1,0,0,ScM4-yzyqLs
ISL Dictionary - Academic terms,themselves,2021-02-16T05:32:54Z,PT33S,4,0,0,S6VJA5QHyS4
ISL Dictionary - Academic terms,they,2021-02-16T05:33:33Z,PT20S,3,1,0,jlwsHRLehig
ISL Dictionary - Academic terms,think,2021-02-16T05:33:49Z,PT14S,3,0,0,HZgo0bEcBFs
ISL Dictionary - Academic terms,third,2021-02-16T05:34:04Z,PT28S,3,0,0,0OczdYVvwLs
ISL Dictionary - Academic terms,thirteen,2021-02-16T05:34:22Z,PT10S,10,0,0,WUieKuuLcyk
ISL Dictionary - Academic terms,thirty,2021-02-16T05:34:39Z,PT6S,3,0,0,T-LKdoYt8kA
ISL Dictionary - Academic terms,this,2021-02-16T05:34:55Z,PT39S,1,1,0,pHZnyjGuMME
ISL Dictionary - Academic terms,three,2021-02-16T05:35:15Z,PT16S,2,0,0,PNlBZETUGy4
ISL Dictionary - Academic terms,thrice,2021-02-16T05:35:31Z,PT45S,2,1,0,XYNV57vsX1Q
ISL Dictionary - Academic terms,throw,2021-02-16T05:35:46Z,PT51S,2,1,0,NqUFEiO-yZc
ISL Dictionary - Academic terms,thunder,2021-02-16T05:36:02Z,PT1M12S,1,0,0,qkQ7aF8sEsU
ISL Dictionary - Academic terms,ticket,2021-02-16T05:36:20Z,PT31S,1,0,0,Ym7zK4-8mLI
ISL Dictionary - Academic terms,tie,2021-02-16T05:36:36Z,PT39S,2,0,0,FzNnERQXD20
ISL Dictionary - Academic terms,time,2021-02-16T05:36:51Z,PT18S,3,0,0,z6lx9Z8hN9c
ISL Dictionary - Academic terms,time limit,2021-02-16T05:37:06Z,PT8S,3,0,0,aVmVNPzuP08
ISL Dictionary - Academic terms,time out,2021-02-16T05:37:22Z,PT48S,4,0,0,XrsZEW2zbyo
ISL Dictionary - Academic terms,timepiece,2021-02-16T05:37:39Z,PT50S,2,2,0,1tGhou055C4
ISL Dictionary - Academic terms,to,2021-02-16T05:37:54Z,PT16S,4,3,0,fzW1jPuq_Zo
ISL Dictionary - Academic terms,toaster,2021-02-16T05:38:09Z,PT8S,4,1,0,v6Ze-C4BLtU
ISL Dictionary - Academic terms,together,2021-02-16T05:38:24Z,PT25S,1,1,0,tQBXruzplHI
ISL Dictionary - Academic terms,tolerate,2021-02-16T05:38:42Z,PT45S,1,1,0,sUx6Tc9RffM
ISL Dictionary - Academic terms,tomorrow,2021-02-16T05:38:58Z,PT1M7S,4,1,0,X37QmIyRBBs
ISL Dictionary - Academic terms,tonight,2021-02-16T05:39:13Z,PT35S,7,1,0,iDR3Hq4oQTA
ISL Dictionary - Academic terms,toothbrush,2021-02-16T05:39:28Z,PT55S,2,1,0,joNTiauPBsg
ISL Dictionary - Academic terms,top,2021-02-16T05:39:45Z,PT1M15S,3,1,0,_JbUX8BCQ9Y
ISL Dictionary - Academic terms,topic,2021-02-16T05:40:01Z,PT4S,5,1,0,bvQqyGWvCig
ISL Dictionary - Academic terms,total,2021-02-16T05:43:44Z,PT8S,3,0,0,dsk-w8d1qsk
ISL Dictionary - Academic terms,tour,2021-02-16T05:44:24Z,PT7S,7,0,1,lcRTjMTc07g
ISL Dictionary - Academic terms,town,2021-02-16T05:44:55Z,PT10S,3,1,0,SrfdufXlFSU
ISL Dictionary - Academic terms,tractor,2021-02-16T05:45:28Z,PT26S,1,0,0,ikAAjyaNhII
ISL Dictionary - Academic terms,transaction,2021-02-16T05:45:43Z,PT20S,4,0,0,0aBAHzPjk-0
ISL Dictionary - Academic terms,transform,2021-02-16T05:45:58Z,PT17S,5,2,0,OF0KJvEOuq4
ISL Dictionary - Academic terms,translate,2021-02-16T05:46:12Z,PT24S,2,0,0,PR79A9GDeWY
ISL Dictionary - Academic terms,travel,2021-02-16T05:46:28Z,PT16S,3,1,0,2keEqCOk_RM
ISL Dictionary - Academic terms,tree,2021-02-16T05:46:46Z,PT49S,5,0,0,xOxe-T9cytU
ISL Dictionary - Academic terms,trim,2021-02-16T05:47:03Z,PT24S,2,0,0,k3oMFH-qtD0
ISL Dictionary - Academic terms,trip,2021-02-16T05:47:19Z,PT14S,2,0,0,WOQupdAJKgk
ISL Dictionary - Academic terms,triumph,2021-02-16T05:47:35Z,PT13S,2,0,0,EM9ELDGlU20
ISL Dictionary - Academic terms,trousers,2021-02-16T05:47:50Z,PT36S,1,0,0,XMm7ZENEAoE
ISL Dictionary - Academic terms,try,2021-02-16T05:48:10Z,PT17S,4,0,0,UGEPt10tP7o
ISL Dictionary - Academic terms,turn,2021-02-16T05:48:31Z,PT31S,2,0,0,eHxACb2mmtE
ISL Dictionary - Academic terms,twelve,2021-02-16T05:50:51Z,PT8S,3,0,0,BKRtT8sMvIM
ISL Dictionary - Academic terms,twenty,2021-02-16T05:51:09Z,PT7S,3,0,0,PwiCqcNqey4
ISL Dictionary - Academic terms,twenty one,2021-02-16T05:51:24Z,PT31S,7,1,0,H7Jq3Z4jptk
ISL Dictionary - Academic terms,two,2021-02-16T05:51:40Z,PT10S,13,0,0,hFLkprPrEK8
ISL Dictionary - Academic terms,two thousand,2021-02-16T05:51:55Z,PT11S,3,0,0,LsUBlegmlF0
ISL Dictionary - Academic terms,tycoon,2021-02-16T05:52:08Z,PT28S,7,0,0,GK4TZZ3QoJY
ISL Dictionary - Academic terms,u,2021-02-16T05:52:24Z,PT23S,12,0,0,NQOxK8L3Sf0
ISL Dictionary - Academic terms,uae,2021-02-16T05:52:38Z,PT21S,8,0,0,HQbUqn70HGo
ISL Dictionary - Academic terms,ukraine,2021-02-16T05:52:53Z,PT38S,3,0,0,CpiZuZVRL44
ISL Dictionary - Academic terms,umpire,2021-02-16T05:53:10Z,PT12S,12,0,0,Kh5k3oHzUUQ
ISL Dictionary - Academic terms,uncle,2021-02-16T05:53:25Z,PT7S,13,1,0,S68u1a_YMiE
ISL Dictionary - Academic terms,under,2021-02-16T05:53:42Z,PT58S,3,0,0,OKF0S0crj7s
ISL Dictionary - Academic terms,understand,2021-02-16T05:53:59Z,PT16S,4,0,0,7Uu-_7zOBl0
ISL Dictionary - Academic terms,unemployed,2021-02-16T05:54:14Z,PT10S,3,0,0,_Y5jeZaZIpI
ISL Dictionary - Academic terms,unintelligent,2021-02-16T05:54:32Z,PT32S,1,0,0,IAqY-S3nkiE
ISL Dictionary - Academic terms,united knigdom,2021-02-16T05:56:20Z,PT34S,1,0,0,G33GLIraT7g
ISL Dictionary - Academic terms,united nation,2021-02-16T05:56:33Z,PT10S,1,0,0,Ao7ssE3rljE
ISL Dictionary - Academic terms,university,2021-02-16T05:57:01Z,PT27S,1,0,0,7niqLt0GULw
ISL Dictionary - Academic terms,unlawful,2021-02-16T05:57:22Z,PT26S,3,0,0,Y72dFPvnTsY
ISL Dictionary - Academic terms,unofficial,2021-02-16T05:58:06Z,PT31S,2,0,0,Dey2IzamCKA
ISL Dictionary - Academic terms,up,2021-02-16T05:58:23Z,PT29S,1,0,0,XPg99cPe-Iw
ISL Dictionary - Academic terms,upset,2021-02-16T05:58:41Z,PT9S,2,0,0,I6XgRpCV4Wg
ISL Dictionary - Academic terms,urdu,2021-02-16T05:58:57Z,PT13S,7,0,0,dtsSHSZCS1w
ISL Dictionary - Academic terms,uruguay,2021-02-16T05:59:14Z,PT7S,6,0,0,S5RUmbbvUdw
ISL Dictionary - Academic terms,uttar pradesh,2021-02-16T05:59:29Z,PT8S,4,1,0,8Ahp4xUAdys
ISL Dictionary - Academic terms,uttarakhand,2021-02-16T05:59:45Z,PT15S,4,0,0,jL2Pcq8Q2z4
ISL Dictionary - Academic terms,uzbekistan,2021-02-16T06:00:00Z,PT39S,3,0,0,02PzrKOS1QM
ISL Dictionary - Academic terms,v,2021-02-16T06:00:18Z,PT44S,1,0,0,_7qXcPbnknY
ISL Dictionary - Academic terms,vacation,2021-02-16T06:00:33Z,PT22S,7,0,0,GzFtkU9g-Eg
ISL Dictionary - Academic terms,vadodara,2021-02-16T06:00:49Z,PT26S,1,0,0,wfZFlMUrlYY
ISL Dictionary - Academic terms,value,2021-02-16T06:03:11Z,PT23S,13,0,0,rdkZvvIUHOs
ISL Dictionary - Academic terms,varanasi,2021-02-16T06:03:25Z,PT18S,1,0,0,1OvsPLMsCpA
ISL Dictionary - Academic terms,vareity,2021-02-16T06:03:39Z,PT1M4S,1,0,0,Od8Pgy3d-eU
ISL Dictionary - Academic terms,vegetables,2021-02-16T06:03:53Z,PT24S,2,0,0,vgjYwe3iaWs
ISL Dictionary - Academic terms,vehicle,2021-02-16T06:04:09Z,PT23S,3,0,0,9OIsnO29oHk
ISL Dictionary - Academic terms,venezula,2021-02-16T06:04:23Z,PT40S,2,0,0,aBB4cbxHNuM
ISL Dictionary - Academic terms,verb,2021-02-16T06:04:38Z,PT3S,5,0,0,iG2LWCz4cHk
ISL Dictionary - Academic terms,very wealthy person,2021-02-16T06:04:55Z,PT29S,3,0,0,5_DE08iYK9M
ISL Dictionary - Academic terms,victor,2021-02-16T06:05:12Z,PT5S,4,0,0,4XaxZDOn0d8
ISL Dictionary - Academic terms,victory,2021-02-16T06:05:27Z,PT6S,5,0,0,-wFvIkUIkE0
ISL Dictionary - Academic terms,video,2021-02-16T06:05:42Z,PT23S,3,0,0,suF94ogfYHg
ISL Dictionary - Academic terms,videographer,2021-02-16T06:06:16Z,PT21S,3,0,0,of9R6PREHTo
ISL Dictionary - Academic terms,vietnam,2021-02-16T06:06:32Z,PT12S,5,0,0,zdJ-IZD9ZjU
ISL Dictionary - Academic terms,view,2021-02-16T06:06:49Z,PT40S,3,0,0,7k5Llpvhnng
ISL Dictionary - Academic terms,village,2021-02-16T06:07:06Z,PT12S,6,0,0,eLKsraUsGWI
